path,filename,samplerate,channels,frames,duration_sec,source_dir
data/synthetic/piano/fur_elise_aug/Fur_elise_50__aug2_ts0.961_ps-0.68.wav,Fur_elise_50__aug2_ts0.961_ps-0.68.wav,44100,1,1170254,26.53637188208617,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_51__aug1_ts0.981_ps-0.39.wav,Fur_elise_51__aug1_ts0.981_ps-0.39.wav,44100,1,1146098,25.98861678004535,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_51__aug2_ts1.000_ps-0.64.wav,Fur_elise_51__aug2_ts1.000_ps-0.64.wav,44100,1,1124540,25.499773242630386,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_52__aug1_ts0.975_ps-0.97.wav,Fur_elise_52__aug1_ts0.975_ps-0.97.wav,44100,1,1153332,26.15265306122449,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_52__aug2_ts0.969_ps-0.05.wav,Fur_elise_52__aug2_ts0.969_ps-0.05.wav,44100,1,1160591,26.317256235827664,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_53__aug1_ts1.032_ps-0.14.wav,Fur_elise_53__aug1_ts1.032_ps-0.14.wav,44100,1,1089794,24.7118820861678,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_53__aug2_ts0.989_ps0.01.wav,Fur_elise_53__aug2_ts0.989_ps0.01.wav,44100,1,1136703,25.775578231292517,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_54__aug1_ts0.984_ps0.66.wav,Fur_elise_54__aug1_ts0.984_ps0.66.wav,44100,1,1142521,25.907505668934242,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_54__aug2_ts0.990_ps-0.30.wav,Fur_elise_54__aug2_ts0.990_ps-0.30.wav,44100,1,1135370,25.745351473922902,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_55__aug1_ts0.957_ps0.48.wav,Fur_elise_55__aug1_ts0.957_ps0.48.wav,44100,1,1174990,26.6437641723356,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_55__aug2_ts0.958_ps0.68.wav,Fur_elise_55__aug2_ts0.958_ps0.68.wav,44100,1,1173302,26.60548752834467,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_56__aug1_ts0.978_ps-0.52.wav,Fur_elise_56__aug1_ts0.978_ps-0.52.wav,44100,1,1205810,27.342630385487528,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_56__aug2_ts0.966_ps-0.11.wav,Fur_elise_56__aug2_ts0.966_ps-0.11.wav,44100,1,1221342,27.69482993197279,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_57__aug1_ts1.047_ps0.09.wav,Fur_elise_57__aug1_ts1.047_ps0.09.wav,44100,1,1073800,24.349206349206348,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_57__aug2_ts0.981_ps-0.29.wav,Fur_elise_57__aug2_ts0.981_ps-0.29.wav,44100,1,1146383,25.995079365079366,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_58__aug1_ts0.997_ps0.01.wav,Fur_elise_58__aug1_ts0.997_ps0.01.wav,44100,1,1127409,25.56482993197279,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_58__aug2_ts0.950_ps-0.47.wav,Fur_elise_58__aug2_ts0.950_ps-0.47.wav,44100,1,1183120,26.828117913832198,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_59__aug1_ts0.954_ps-0.96.wav,Fur_elise_59__aug1_ts0.954_ps-0.96.wav,44100,1,1178568,26.724897959183675,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_59__aug2_ts1.009_ps0.06.wav,Fur_elise_59__aug2_ts1.009_ps0.06.wav,44100,1,1115007,25.28360544217687,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_5__aug1_ts0.958_ps0.71.wav,Fur_elise_5__aug1_ts0.958_ps0.71.wav,44100,1,1173393,26.607551020408163,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_5__aug2_ts0.995_ps-0.32.wav,Fur_elise_5__aug2_ts0.995_ps-0.32.wav,44100,1,1129773,25.61843537414966,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_60__aug1_ts0.954_ps0.67.wav,Fur_elise_60__aug1_ts0.954_ps0.67.wav,44100,1,1178306,26.718956916099774,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_60__aug2_ts1.023_ps0.62.wav,Fur_elise_60__aug2_ts1.023_ps0.62.wav,44100,1,1098853,24.917301587301587,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_6__aug1_ts1.022_ps0.76.wav,Fur_elise_6__aug1_ts1.022_ps0.76.wav,44100,1,1100774,24.960861678004534,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_6__aug2_ts1.048_ps-0.70.wav,Fur_elise_6__aug2_ts1.048_ps-0.70.wav,44100,1,1072560,24.32108843537415,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_7__aug1_ts1.013_ps0.36.wav,Fur_elise_7__aug1_ts1.013_ps0.36.wav,44100,1,1110532,25.182131519274375,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_7__aug2_ts1.030_ps0.50.wav,Fur_elise_7__aug2_ts1.030_ps0.50.wav,44100,1,1092040,24.76281179138322,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_8__aug1_ts1.016_ps-0.87.wav,Fur_elise_8__aug1_ts1.016_ps-0.87.wav,44100,1,1106917,25.10015873015873,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_8__aug2_ts0.957_ps-0.47.wav,Fur_elise_8__aug2_ts0.957_ps-0.47.wav,44100,1,1174532,26.633378684807255,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_9__aug1_ts1.024_ps0.95.wav,Fur_elise_9__aug1_ts1.024_ps0.95.wav,44100,1,1098212,24.902766439909296,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_9__aug2_ts0.998_ps0.37.wav,Fur_elise_9__aug2_ts0.998_ps0.37.wav,44100,1,1126915,25.55362811791383,data/synthetic/piano/fur_elise_aug
